"year","month","month_name","avg_ticket_price","seats_sold","preview_status"
1993,5,"May",33.57,4642,"No Previews"
1993,5,"May",41.97,9428,"No Previews"
1993,5,"May",46.44,11042,"No Previews"
1993,5,"May",33.55,4057,"No Previews"
1993,5,"May",29.11,6497,"No Previews"
1993,5,"May",58.12,8377,"No Previews"
1993,5,"May",42.28,7998,"No Previews"
1993,5,"May",48.4,8565,"No Previews"
1993,5,"May",47.6,10780,"No Previews"
1993,5,"May",47.18,13716,"No Previews"
1993,5,"May",28.4,3117,"No Previews"
1993,5,"May",30.92,3992,"Previewed"
1993,5,"May",29.61,4769,"No Previews"
1993,5,"May",39.31,10313,"No Previews"
1993,5,"May",51.69,13096,"No Previews"
1993,5,"May",39.71,8593,"No Previews"
1993,5,"May",52.69,11663,"No Previews"
1993,5,"May",33.85,8995,"No Previews"
1993,6,"June",35.65,4322,"No Previews"
1993,6,"June",41.35,8386,"No Previews"
1993,6,"June",46.26,10016,"No Previews"
1993,6,"June",33.85,2566,"No Previews"
1993,6,"June",28.25,5798,"No Previews"
1993,6,"June",58.09,7868,"No Previews"
1993,6,"June",41.8,6075,"No Previews"
1993,6,"June",49.08,8283,"No Previews"
1993,6,"June",46.85,10287,"No Previews"
1993,6,"June",46.75,13386,"No Previews"
1993,6,"June",25.6,3082,"No Previews"
1993,6,"June",28.6,3992,"Previewed"
1993,6,"June",28.37,2605,"No Previews"
1993,6,"June",42.38,10126,"No Previews"
1993,6,"June",51.51,13096,"No Previews"
1993,6,"June",39.48,8634,"No Previews"
1993,6,"June",53.71,10991,"No Previews"
1993,6,"June",36.05,7367,"No Previews"
1993,6,"June",33.47,5475,"No Previews"
1993,6,"June",41.64,9136,"No Previews"
1993,6,"June",46.86,11020,"No Previews"
1993,6,"June",32.99,3276,"No Previews"
1993,6,"June",30.09,6196,"No Previews"
1993,6,"June",58.08,8574,"No Previews"
1993,6,"June",40.31,7625,"No Previews"
1993,6,"June",53.59,9192,"No Previews"
1993,6,"June",47.28,11052,"No Previews"
1993,6,"June",46.94,13870,"No Previews"
1993,6,"June",24.47,3970,"No Previews"
1993,6,"June",29.75,3992,"Previewed"
1993,6,"June",27.05,3301,"No Previews"
1993,6,"June",40.42,10333,"No Previews"
1993,6,"June",51.09,13096,"No Previews"
1993,6,"June",39.74,8716,"No Previews"
1993,6,"June",53.07,11893,"No Previews"
1993,6,"June",38.93,8701,"No Previews"
1993,6,"June",33.54,5496,"No Previews"
1993,6,"June",38.42,5780,"Previewed"
1993,6,"June",40.48,9652,"No Previews"
1993,6,"June",46.38,11586,"No Previews"
1993,6,"June",31.67,3380,"No Previews"
1993,6,"June",27.35,6884,"No Previews"
1993,6,"June",58.13,8622,"No Previews"
1993,6,"June",40.67,8082,"No Previews"
1993,6,"June",53.58,9167,"No Previews"
1993,6,"June",47.03,10881,"No Previews"
1993,6,"June",46.83,13853,"No Previews"
1993,6,"June",25.96,3762,"No Previews"
1993,6,"June",30.75,3449,"No Previews"
1993,6,"June",42.68,9518,"No Previews"
1993,6,"June",51.11,13096,"No Previews"
1993,6,"June",39.7,8731,"No Previews"
1993,6,"June",52.9,12033,"No Previews"
1993,6,"June",40.78,7856,"No Previews"
1993,6,"June",33.44,5186,"No Previews"
1993,6,"June",42.45,11778,"No Previews"
1993,6,"June",43.25,8960,"No Previews"
1993,6,"June",45.96,11041,"No Previews"
1993,6,"June",32.62,4361,"No Previews"
1993,6,"June",25.8,7624,"No Previews"
1993,6,"June",57.04,8876,"No Previews"
1993,6,"June",39.82,8163,"No Previews"
1993,6,"June",54.83,9126,"No Previews"
1993,6,"June",47.17,10314,"No Previews"
1993,6,"June",46.2,13713,"No Previews"
1993,6,"June",22.86,3458,"No Previews"
1993,6,"June",30.3,3662,"No Previews"
1993,6,"June",37.09,9478,"No Previews"
1993,6,"June",52.63,13096,"No Previews"
1993,6,"June",40.56,8719,"No Previews"
1993,6,"June",53.03,12402,"No Previews"
1993,6,"June",41.46,7735,"No Previews"
1993,7,"July",26.32,6021,"No Previews"
1993,7,"July",50.1,8491,"No Previews"
1993,7,"July",41.69,7918,"No Previews"
1993,7,"July",43.65,10432,"No Previews"
1993,7,"July",24.14,6086,"No Previews"
1993,7,"July",58.53,7408,"No Previews"
1993,7,"July",30.85,8818,"No Previews"
1993,7,"July",52.6,9002,"No Previews"
1993,7,"July",45.52,9593,"No Previews"
1993,7,"July",43.91,13595,"No Previews"
1993,7,"July",24.94,2704,"No Previews"
1993,7,"July",32.23,3901,"No Previews"
1993,7,"July",35.51,8129,"No Previews"
1993,7,"July",53.63,13096,"No Previews"
1993,7,"July",40.63,8740,"No Previews"
1993,7,"July",53.15,12316,"No Previews"
1993,7,"July",28.73,8775,"No Previews"
1993,7,"July",25.38,5406,"No Previews"
1993,7,"July",65.74,6616,"No Previews"
1993,7,"July",43.06,8808,"No Previews"
1993,7,"July",45.36,8977,"No Previews"
1993,7,"July",21.26,6849,"No Previews"
1993,7,"July",56.6,7463,"No Previews"
1993,7,"July",15.07,4001,"Previewed"
1993,7,"July",36,7107,"No Previews"
1993,7,"July",51.24,8708,"No Previews"
1993,7,"July",46.89,9572,"No Previews"
1993,7,"July",44.75,13196,"No Previews"
1993,7,"July",22.35,2858,"No Previews"
1993,7,"July",47.39,3992,"No Previews"
1993,7,"July",35.37,7797,"No Previews"
1993,7,"July",52.67,13096,"No Previews"
1993,7,"July",40.37,8723,"No Previews"
1993,7,"July",53.58,11761,"No Previews"
1993,7,"July",34.62,6792,"No Previews"
1993,7,"July",27.83,5436,"No Previews"
1993,7,"July",48.79,10044,"No Previews"
1993,7,"July",42.78,9548,"No Previews"
1993,7,"July",44.7,10031,"No Previews"
1993,7,"July",21.54,7589,"No Previews"
1993,7,"July",52.7,8581,"No Previews"
1993,7,"July",15.74,6401,"Previewed"
1993,7,"July",33.7,7790,"No Previews"
1993,7,"July",51.86,8925,"No Previews"
1993,7,"July",47.06,10209,"No Previews"
1993,7,"July",44.83,13658,"No Previews"
1993,7,"July",22.56,3421,"No Previews"
1993,7,"July",51.84,3992,"No Previews"
1993,7,"July",34.46,8841,"No Previews"
1993,7,"July",53.42,13096,"No Previews"
1993,7,"July",40.28,8733,"No Previews"
1993,7,"July",53.22,11852,"No Previews"
1993,7,"July",34.88,8908,"No Previews"
1993,7,"July",28.35,5705,"No Previews"
1993,7,"July",52.3,9922,"No Previews"
1993,7,"July",42.94,9855,"No Previews"
1993,7,"July",43.46,10000,"No Previews"
1993,7,"July",23.78,6412,"No Previews"
1993,7,"July",51.83,8796,"No Previews"
1993,7,"July",15.62,7181,"Previewed"
1993,7,"July",35.28,8533,"No Previews"
1993,7,"July",51.95,8899,"No Previews"
1993,7,"July",46.62,9828,"No Previews"
1993,7,"July",44.3,13742,"No Previews"
1993,7,"July",21.6,3305,"No Previews"
1993,7,"July",47.46,3890,"No Previews"
1993,7,"July",32.42,10065,"No Previews"
1993,7,"July",53.11,13096,"No Previews"
1993,7,"July",40.32,8723,"No Previews"
1993,7,"July",53.23,11845,"No Previews"
1993,7,"July",36.54,8470,"No Previews"
1993,8,"August",28.96,6212,"No Previews"
1993,8,"August",48.59,10858,"No Previews"
1993,8,"August",42.91,9588,"No Previews"
1993,8,"August",44.18,9954,"No Previews"
1993,8,"August",23.03,7337,"No Previews"
1993,8,"August",50.21,9061,"No Previews"
1993,8,"August",15.84,6142,"Previewed"
1993,8,"August",34.6,8174,"No Previews"
1993,8,"August",52.54,8989,"No Previews"
1993,8,"August",46.91,9999,"No Previews"
1993,8,"August",44.47,13925,"No Previews"
1993,8,"August",20.91,2952,"No Previews"
1993,8,"August",54.26,3992,"No Previews"
1993,8,"August",31.73,10179,"No Previews"
1993,8,"August",53.13,13096,"No Previews"
1993,8,"August",41.24,8731,"No Previews"
1993,8,"August",53.01,12208,"No Previews"
1993,8,"August",37.3,7635,"No Previews"
1993,8,"August",32.85,6233,"No Previews"
1993,8,"August",47.85,12448,"No Previews"
1993,8,"August",44.39,10854,"No Previews"
1993,8,"August",43.72,10615,"No Previews"
1993,8,"August",24.57,8295,"No Previews"
1993,8,"August",51.27,9670,"No Previews"
1993,8,"August",16.4,6887,"No Previews"
1993,8,"August",37.94,9350,"No Previews"
1993,8,"August",52.54,9021,"No Previews"
1993,8,"August",47.43,10458,"No Previews"
1993,8,"August",45.89,13969,"No Previews"
1993,8,"August",27.18,2769,"No Previews"
1993,8,"August",32.91,11388,"No Previews"
1993,8,"August",52.79,13096,"No Previews"
1993,8,"August",41.65,8756,"No Previews"
1993,8,"August",52.98,12570,"No Previews"
1993,8,"August",37.99,9059,"No Previews"
1993,8,"August",32.01,6108,"No Previews"
1993,8,"August",44.97,10834,"No Previews"
1993,8,"August",43.12,11246,"No Previews"
1993,8,"August",25.4,8225,"No Previews"
1993,8,"August",51.1,9792,"No Previews"
1993,8,"August",18.41,6392,"No Previews"
1993,8,"August",41.87,7801,"No Previews"
1993,8,"August",52.48,9140,"No Previews"
1993,8,"August",47.76,11041,"No Previews"
1993,8,"August",47.08,14026,"No Previews"
1993,8,"August",25.87,2712,"No Previews"
1993,8,"August",34.06,10762,"No Previews"
1993,8,"August",53.13,13096,"No Previews"
1993,8,"August",41.85,8725,"No Previews"
1993,8,"August",53.09,12528,"No Previews"
1993,8,"August",40.09,8244,"No Previews"
1993,8,"August",39.66,5324,"No Previews"
1993,8,"August",45.11,10738,"No Previews"
1993,8,"August",42.48,11417,"No Previews"
1993,8,"August",28.72,8557,"No Previews"
1993,8,"August",50.84,9894,"No Previews"
1993,8,"August",17.6,6366,"No Previews"
1993,8,"August",40.23,7703,"No Previews"
1993,8,"August",52.51,9154,"No Previews"
1993,8,"August",48.19,11126,"No Previews"
1993,8,"August",47.04,14029,"No Previews"
1993,8,"August",24.82,3038,"No Previews"
1993,8,"August",53.16,13096,"No Previews"
1993,8,"August",41.29,8721,"No Previews"
1993,8,"August",52.95,12352,"No Previews"
1993,8,"August",39.45,8537,"No Previews"
1993,8,"August",40.38,5167,"No Previews"
1993,8,"August",44.3,9862,"No Previews"
1993,8,"August",43.85,10061,"No Previews"
1993,8,"August",29.63,8905,"No Previews"
1993,8,"August",51.08,9022,"No Previews"
1993,8,"August",39.12,7690,"No Previews"
1993,8,"August",51.64,8917,"No Previews"
1993,8,"August",46.39,10473,"No Previews"
1993,8,"August",45.05,14029,"No Previews"
1993,8,"August",22.94,2783,"No Previews"
1993,8,"August",53.37,13096,"No Previews"
1993,8,"August",40.91,8000,"No Previews"
1993,8,"August",53.1,12307,"No Previews"
1993,8,"August",39.52,7512,"No Previews"
1993,9,"September",42.06,6030,"No Previews"
1993,9,"September",44.29,9083,"No Previews"
1993,9,"September",43.45,9701,"No Previews"
1993,9,"September",33.32,10124,"No Previews"
1993,9,"September",49.27,8588,"No Previews"
1993,9,"September",42.48,8391,"No Previews"
1993,9,"September",50.44,9025,"No Previews"
1993,9,"September",46.3,9563,"No Previews"
1993,9,"September",44.41,13655,"No Previews"
1993,9,"September",26.29,2429,"No Previews"
1993,9,"September",53.62,13096,"No Previews"
1993,9,"September",41.18,7240,"No Previews"
1993,9,"September",54.38,11452,"No Previews"
1993,9,"September",39.26,8390,"No Previews"
1993,9,"September",44.2,6153,"No Previews"
1993,9,"September",44.82,8344,"No Previews"
1993,9,"September",45.9,10316,"No Previews"
1993,9,"September",52.59,8476,"No Previews"
1993,9,"September",51.2,8942,"No Previews"
1993,9,"September",48.41,9149,"No Previews"
1993,9,"September",47.05,13276,"No Previews"
1993,9,"September",23.07,749,"No Previews"
1993,9,"September",53.02,13096,"No Previews"
1993,9,"September",41.05,7432,"No Previews"
1993,9,"September",54.87,10721,"No Previews"
1993,9,"September",45.19,5860,"No Previews"
1993,9,"September",46.05,8399,"No Previews"
1993,9,"September",46.48,10047,"No Previews"
1993,9,"September",52.77,8061,"No Previews"
1993,9,"September",51.4,8574,"No Previews"
1993,9,"September",48.42,9301,"No Previews"
1993,9,"September",47.55,12729,"No Previews"
1993,9,"September",35.06,1473,"No Previews"
1993,9,"September",53.24,13037,"No Previews"
1993,9,"September",39.44,7186,"No Previews"
1993,9,"September",55.4,9857,"No Previews"
1993,9,"September",43.16,6387,"No Previews"
1993,9,"September",44.63,8607,"No Previews"
1993,9,"September",46.02,11200,"No Previews"
1993,9,"September",51.65,8859,"No Previews"
1993,9,"September",53.21,9088,"No Previews"
1993,9,"September",47,10053,"No Previews"
1993,9,"September",46.9,13365,"No Previews"
1993,9,"September",27.41,2567,"No Previews"
1993,9,"September",52.91,13096,"No Previews"
1993,9,"September",38.85,7036,"No Previews"
1993,9,"September",54.82,10396,"No Previews"
1993,10,"October",45.74,6074,"No Previews"
1993,10,"October",44.38,8244,"No Previews"
1993,10,"October",46.62,10781,"No Previews"
1993,10,"October",51.49,8863,"No Previews"
1993,10,"October",52.98,8914,"No Previews"
1993,10,"October",47.27,9653,"No Previews"
1993,10,"October",46.59,13629,"No Previews"
1993,10,"October",14.42,5136,"Previewed"
1993,10,"October",28.61,2406,"No Previews"
1993,10,"October",39.99,6565,"Previewed"
1993,10,"October",53.02,13096,"No Previews"
1993,10,"October",41.15,8145,"No Previews"
1993,10,"October",54.27,10010,"No Previews"
1993,10,"October",48.12,6708,"No Previews"
1993,10,"October",46.55,9328,"No Previews"
1993,10,"October",46.85,11523,"No Previews"
1993,10,"October",51.54,9858,"No Previews"
1993,10,"October",52.94,9128,"No Previews"
1993,10,"October",47.7,10152,"No Previews"
1993,10,"October",47.1,13815,"No Previews"
1993,10,"October",16.31,5395,"Previewed"
1993,10,"October",29.9,3033,"No Previews"
1993,10,"October",44.2,6941,"Previewed"
1993,10,"October",52.74,13096,"No Previews"
1993,10,"October",41.22,8353,"No Previews"
1993,10,"October",22.38,1964,"Previewed"
1993,10,"October",54.48,10532,"No Previews"
1993,10,"October",23.18,4447,"Previewed"
1993,10,"October",24.33,3273,"Previewed"
1993,10,"October",47.39,6794,"No Previews"
1993,10,"October",45.91,9343,"No Previews"
1993,10,"October",46.61,11437,"No Previews"
1993,10,"October",52.44,9638,"No Previews"
1993,10,"October",53.91,9200,"No Previews"
1993,10,"October",48.04,10318,"No Previews"
1993,10,"October",47.61,14025,"No Previews"
1993,10,"October",19.47,4105,"No Previews"
1993,10,"October",31.4,3244,"No Previews"
1993,10,"October",45.41,7328,"No Previews"
1993,10,"October",52.93,13096,"No Previews"
1993,10,"October",41.57,8339,"No Previews"
1993,10,"October",21.08,4877,"Previewed"
1993,10,"October",54.47,10731,"No Previews"
1993,10,"October",24.37,7332,"Previewed"
1993,10,"October",25.49,3952,"Previewed"
1993,10,"October",47.63,6459,"No Previews"
1993,10,"October",45.2,8939,"No Previews"
1993,10,"October",46.71,11270,"No Previews"
1993,10,"October",28.2,7304,"Previewed"
1993,10,"October",52.07,9204,"No Previews"
1993,10,"October",54.01,9109,"No Previews"
1993,10,"October",47.56,9913,"No Previews"
1993,10,"October",47.68,13751,"No Previews"
1993,10,"October",19.15,3687,"No Previews"
1993,10,"October",40.6,1998,"No Previews"
1993,10,"October",48.94,6784,"No Previews"
1993,10,"October",52.88,13096,"No Previews"
1993,10,"October",41.93,8295,"No Previews"
1993,10,"October",21.8,4408,"Previewed"
1993,10,"October",54.77,10692,"No Previews"
1993,10,"October",19.41,1518,"Previewed"
1993,10,"October",25.7,6281,"Previewed"
1993,10,"October",28.14,3545,"Previewed"
1993,10,"October",45.08,5937,"No Previews"
1993,10,"October",43.84,7670,"No Previews"
1993,10,"October",45.96,9985,"No Previews"
1993,10,"October",26.29,7335,"Previewed"
1993,10,"October",52.78,8326,"No Previews"
1993,10,"October",44.45,10144,"Previewed"
1993,10,"October",53.22,8851,"No Previews"
1993,10,"October",46.46,9006,"No Previews"
1993,10,"October",46.98,13098,"No Previews"
1993,10,"October",18.57,2545,"No Previews"
1993,10,"October",28.4,2430,"No Previews"
1993,10,"October",47.15,6463,"No Previews"
1993,10,"October",53.08,13090,"No Previews"
1993,10,"October",41.58,7508,"No Previews"
1993,10,"October",22.2,3210,"No Previews"
1993,10,"October",54.91,9985,"No Previews"
1993,10,"October",22.68,1574,"Previewed"
1993,10,"October",27.38,4732,"No Previews"
1993,11,"November",30.36,3458,"Previewed"
1993,11,"November",16.77,3556,"Previewed"
1993,11,"November",16.27,5792,"Previewed"
1993,11,"November",47.79,5888,"No Previews"
1993,11,"November",44.58,7969,"No Previews"
1993,11,"November",45.1,10131,"No Previews"
1993,11,"November",27.13,6903,"Previewed"
1993,11,"November",15.19,1043,"Previewed"
1993,11,"November",52.93,8043,"No Previews"
1993,11,"November",48.93,9321,"Previewed"
1993,11,"November",52.12,8487,"No Previews"
1993,11,"November",20.07,10192,"Previewed"
1993,11,"November",47.59,9475,"No Previews"
1993,11,"November",46.88,12711,"No Previews"
1993,11,"November",18.88,2024,"No Previews"
1993,11,"November",29.23,2424,"No Previews"
1993,11,"November",45.29,6684,"No Previews"
1993,11,"November",21.84,4568,"Previewed"
1993,11,"November",53.31,12835,"No Previews"
1993,11,"November",28.32,12571,"Previewed"
1993,11,"November",41.68,7492,"No Previews"
1993,11,"November",22.27,3761,"No Previews"
1993,11,"November",55.56,9509,"No Previews"
1993,11,"November",23.13,3083,"No Previews"
1993,11,"November",28.75,3618,"Previewed"
1993,11,"November",16.83,5944,"Previewed"
1993,11,"November",16.76,6529,"Previewed"
1993,11,"November",48.06,6379,"No Previews"
1993,11,"November",44,8302,"No Previews"
1993,11,"November",47.11,9885,"No Previews"
1993,11,"November",31.17,6516,"Previewed"
1993,11,"November",15.34,1935,"Previewed"
1993,11,"November",53.99,8862,"No Previews"
1993,11,"November",45.88,10022,"Previewed"
1993,11,"November",52.31,8621,"No Previews"
1993,11,"November",24.75,9212,"Previewed"
1993,11,"November",46.54,10054,"No Previews"
1993,11,"November",46.43,13025,"No Previews"
1993,11,"November",16.86,2998,"No Previews"
1993,11,"November",24.87,2878,"No Previews"
1993,11,"November",47.06,6761,"No Previews"
1993,11,"November",23.96,4210,"Previewed"
1993,11,"November",52.8,12953,"No Previews"
1993,11,"November",37.5,10180,"Previewed"
1993,11,"November",41.71,7815,"No Previews"
1993,11,"November",22.21,4435,"No Previews"
1993,11,"November",54.29,10359,"No Previews"
1993,11,"November",25.36,2978,"No Previews"
1993,11,"November",30.19,3224,"Previewed"
1993,11,"November",16.75,6956,"Previewed"
1993,11,"November",16.74,5012,"No Previews"
1993,11,"November",47.53,5974,"No Previews"
1993,11,"November",44.68,8175,"No Previews"
1993,11,"November",46.78,9534,"No Previews"
1993,11,"November",29.13,6536,"Previewed"
1993,11,"November",15.46,1978,"Previewed"
1993,11,"November",53.64,7727,"No Previews"
1993,11,"November",50.32,11215,"No Previews"
1993,11,"November",52.13,8493,"No Previews"
1993,11,"November",22.69,10066,"Previewed"
1993,11,"November",46.45,9804,"No Previews"
1993,11,"November",47.6,13034,"No Previews"
1993,11,"November",17.36,1954,"No Previews"
1993,11,"November",30.99,2095,"No Previews"
1993,11,"November",47.37,6533,"No Previews"
1993,11,"November",25.34,6265,"No Previews"
1993,11,"November",52.74,13094,"No Previews"
1993,11,"November",38.26,9561,"Previewed"
1993,11,"November",41.41,7798,"No Previews"
1993,11,"November",54.84,10113,"No Previews"
1993,11,"November",24.64,3799,"No Previews"
1993,11,"November",29.98,3298,"No Previews"
1993,11,"November",20.4,5418,"Previewed"
1993,11,"November",21.33,1881,"No Previews"
1993,11,"November",49.95,7248,"No Previews"
1993,11,"November",50.36,10168,"No Previews"
1993,11,"November",49.61,10825,"No Previews"
1993,11,"November",41.12,7622,"No Previews"
1993,11,"November",19.53,1717,"No Previews"
